method,family,reuse,alloc,T,comp,comm,commF,commB,D_init,E_laser,E_tune,E_dyn,E_leak,E_net,E_comp,E_total,flops,slotsF,slotsB,maxroute,maxfan,wire_bytes,sram_peak,Z,Rrun,Hmax,cores_used,local_frac,relaxed_real,net,mu,lam,bwd,sweeps,evals,u
F200,ORRM,-1,"[200, 200, 200, 200, 10]",0.0009879845952960778,0.0006288101294401022,0.0003552544658559756,2.146669356454277e-06,0.0003531077964995213,3.92e-06,3.708153399736865e-05,0.003799620169802615,0.00103991640064,0.00046830469817034083,0.005344922802610325,0.00330025364,0.008645176442610324,330025364.0,16.0,13.0,399.0,200.0,85194752.0,481088.0,3220,2,0.0003506282467972336,810,0.0,,NN2,16,64,R,,,
BESTFIX,ORRM,-1,"[250, 250, 250, 250, 10]",0.0009288202613551445,0.0005699892429213813,0.00035491101843376316,1.7963905282296404e-06,0.0003531146279055335,3.92e-06,4.622907756336016e-05,0.005916067809986746,0.0012971248230399998,0.00044026080388233845,0.007699682514472445,0.00332652564,0.011026208154472444,332652564.0,16.0,13.0,497.0,250.0,106208512.0,619888.0,3988,4,0.0005434588596363241,1000,3.631961259079903e-05,,NN2,16,64,R,,,250
RI,FM,-1,"[1000, 784, 1000, 500, 10]",0.00044339155266921547,0.0004094912687156137,2.9980283953601756e-05,1.8218045918820257e-05,1.1762238034781497e-05,3.92e-06,5.144313870167986e-07,0.00019675233086492876,0.0017225102336,0.00021016759596520813,0.002129944591817154,0.00403307108,0.006163015671817153,403307108.0,411.0,288.0,500.0,999.0,777984.0,657096.0,4844,10,0.0004394715526692155,1000,0.001045841784989858,"[3691.4853379093793, 2468.7816458356087, 2074.0554154151873, 1562.2008008646599, 295.65858688697]",NN2,16,8,T,,,
CS,FM,-1,"[750, 784, 1000, 500, 10]",0.00044291009617565053,0.0004094912687156137,2.9498827460036872e-05,1.775300598233901e-05,1.1745821477697862e-05,3.92e-06,5.058632415526121e-07,0.00018453114378102182,0.00164818079744,0.00020993938558725835,0.002043157190049833,0.00403307108,0.006076228270049833,403307108.0,380.0,288.0,500.0,999.0,777984.0,657096.0,3980,10,0.00043899009617565056,1000,0.0011334685598377281,,NN2,16,8,T,2,6579,
CS,RRM,-1,"[750, 784, 1000, 500, 10]",0.000442913450095915,0.0004094912687156137,2.9502181380301268e-05,1.7756271641543824e-05,1.1745909738757444e-05,3.92e-06,5.05956793862724e-07,0.0001845581493086639,0.0016484338892800003,0.0002099409753454637,0.0020434389707279905,0.00403307108,0.00607651005072799,403307108.0,380.0,288.0,500.0,999.0,777984.0,594240.0,4884,4,0.0003956500161468188,1000,0.0009541582150101419,,NN2,16,8,T,2,6579,
CS,ORRM,32,"[750, 784, 1000, 500, 10]",0.00044290799556243233,0.0004094912687156137,2.9496726846818644e-05,1.7750852412485033e-05,1.174587443433361e-05,3.92e-06,5.058633933616348e-07,0.00018455665242945904,0.00164842631168,0.0002099383898965929,0.0020434272173994136,0.00403307108,0.006076498297399414,403307108.0,380.0,288.0,500.0,999.0,777984.0,594240.0,4844,8,0.00039564459691776,1000,0.0009582150101419878,,NN2,16,8,T,,,
CS_Er,ORRM,-1,"[750, 784, 1000, 500, 10]",0.00044291345009591504,0.0004094912687156137,2.9502181380301288e-05,1.7756271641543827e-05,1.1745909738757461e-05,3.92e-06,5.059567938627243e-07,0.000184558149308664,0.0016484338892800003,0.00020994097534546372,0.002043438970727991,0.00403307108,0.006076510050727991,403307108.0,380.0,288.0,500.0,999.0,777984.0,594240.0,4884,4,0.0003956500161468188,1000,0.0009541582150101419,,NN2,16,8,T,,,
CSE,FM,-1,"[167, 79, 112, 100, 5]",0.0009173575066967156,0.0008923932443564864,2.1044262340229107e-05,1.3053167968935753e-05,7.991094371293356e-06,3.92e-06,3.574419980234357e-07,1.729566886742485e-05,0.00022137517056,0.00043482745817424316,0.0006738557395996915,0.00403307108,0.004706926819599691,403307108.0,58.0,38.0,166.0,166.0,777984.0,1051480.0,790,10,0.0009134375066967154,167,0.007836584544441853,,NN2,16,8,T,,,
BESTFIXE,FM,-1,"[116, 116, 116, 116, 10]",0.0009118835839627736,0.0008864047569798354,2.155882698293819e-05,1.3336124714432001e-05,8.22270226850619e-06,3.92e-06,3.589464206538692e-07,1.9592186092203897e-05,0.00024983246848000004,0.00043223281879835464,0.0007020164197912124,0.00403307108,0.0047350874997912126,403307108.0,60.0,47.0,115.0,115.0,777984.0,1033520.0,444,10,0.0009079635839627736,116,0.008638558961921937,,NN2,16,8,T,,,116
MAX,FM,-1,"[1000, 784, 1000, 500, 10]",0.00044339155266921547,0.0004094912687156137,2.9980283953601756e-05,1.8218045918820257e-05,1.1762238034781497e-05,3.92e-06,5.144313870167986e-07,0.00019675233086492876,0.0017225102336,0.00021016759596520813,0.002129944591817154,0.00403307108,0.006163015671817153,403307108.0,411.0,288.0,500.0,999.0,777984.0,657096.0,4844,10,0.0004394715526692155,1000,0.001045841784989858,,NN2,16,8,T,,,
F200,FM,-1,"[200, 200, 200, 200, 10]",0.000679308513220448,0.0006535634023573462,2.1825110863101714e-05,1.3451030307828725e-05,8.374080555272988e-06,3.92e-06,3.748996896146419e-07,3.507485437900137e-05,0.00042736502783999997,0.0003219922352664923,0.0007848070171751083,0.00403307108,0.004817878097175108,403307108.0,100.0,77.0,199.0,199.0,777984.0,851648.0,780,10,0.000675388513220448,200,0.005007555152614083,,NN2,16,8,T,,,
BESTFIX,FM,-1,"[1000, 784, 1000, 500, 10]",0.00044339155266921547,0.0004094912687156137,2.9980283953601756e-05,1.8218045918820257e-05,1.1762238034781497e-05,3.92e-06,5.144313870167986e-07,0.00019675233086492876,0.0017225102336,0.00021016759596520813,0.002129944591817154,0.00403307108,0.006163015671817153,403307108.0,411.0,288.0,500.0,999.0,777984.0,657096.0,4844,10,0.0004394715526692155,1000,0.001045841784989858,,NN2,16,8,T,,,1000
MAX,RRM,-1,"[1000, 784, 1000, 500, 10]",0.00044339490658947987,0.0004094912687156137,2.9983637873866148e-05,1.8221311578025066e-05,1.1762326295841082e-05,3.92e-06,5.145249393269104e-07,0.00019675382859617063,0.0017225178112000002,0.00021016918572341344,0.0021299553504589112,0.00403307108,0.006163026430458911,403307108.0,411.0,288.0,500.0,999.0,777984.0,594240.0,4884,4,0.0003961314726403837,1000,0.0010417849898580122,,NN2,16,8,T,,,
F200,RRM,-1,"[200, 200, 200, 200, 10]",0.0006795096248708285,0.0006535634023573462,2.202622251348219e-05,1.3552565830780408e-05,8.473656682701784e-06,3.92e-06,3.783567605793825e-07,3.5601172751282057e-05,0.00042948978688000004,0.0003220875621887727,0.0007875568785806342,0.00403307108,0.004820627958580634,403307108.0,100.0,77.0,399.0,200.0,777984.0,449088.0,3220,2,0.00020854586642624033,810,0.0,,NN2,16,8,T,,,
BESTFIX,RRM,-1,"[1000, 784, 1000, 500, 10]",0.00044339490658947987,0.0004094912687156137,2.9983637873866148e-05,1.8221311578025066e-05,1.1762326295841082e-05,3.92e-06,5.145249393269104e-07,0.00019675382859617063,0.0017225178112000002,0.00021016918572341344,0.0021299553504589112,0.00403307108,0.006163026430458911,403307108.0,411.0,288.0,500.0,999.0,777984.0,594240.0,4884,4,0.0003961314726403837,1000,0.0010417849898580122,,NN2,16,8,T,,,1000
MAX,ORRM,-1,"[1000, 784, 1000, 500, 10]",0.00044339490658947987,0.0004094912687156137,2.9983637873866175e-05,1.8221311578025083e-05,1.1762326295841092e-05,3.92e-06,5.145249393269108e-07,0.00019675996147146488,0.0017225996492800002,0.00021016918572341344,0.0021300433214142054,0.00403307108,0.006163114401414205,403307108.0,411.0,288.0,500.0,999.0,777984.0,581560.0,4884,4,0.00039613147264038373,1000,0.0009541582150101419,,NN2,16,8,T,,,
F200,ORRM,-1,"[200, 200, 200, 200, 10]",0.0006795096248708285,0.0006535634023573462,2.202622251348219e-05,1.3552565830780408e-05,8.473656682701784e-06,3.92e-06,3.783567605793825e-07,3.5601172751282057e-05,0.00042948978688000004,0.0003220875621887727,0.0007875568785806342,0.00403307108,0.004820627958580634,403307108.0,100.0,77.0,399.0,200.0,777984.0,449088.0,3220,2,0.00020854586642624033,810,0.0,,NN2,16,8,T,,,
BESTFIX,ORRM,-1,"[1000, 784, 1000, 500, 10]",0.00044339490658947987,0.0004094912687156137,2.9983637873866175e-05,1.8221311578025083e-05,1.1762326295841092e-05,3.92e-06,5.145249393269108e-07,0.00019675996147146488,0.0017225996492800002,0.00021016918572341344,0.0021300433214142054,0.00403307108,0.006163114401414205,403307108.0,411.0,288.0,500.0,999.0,777984.0,581560.0,4884,4,0.00039613147264038373,1000,0.0009541582150101419,,NN2,16,8,T,,,1000
RI,FM,-1,"[1000, 55, 64, 45, 8]",0.003429790779494763,0.0022009154264457584,0.0012210353530490046,2.6708836334847116e-05,0.0011943265167141575,7.84e-06,2.0500786902911498e-05,0.00501684455271706,0.00057005993984,0.0016257208294805175,0.00723312610894049,0.00637397172,0.01360709782894049,637397172.0,146.0,22.0,500.0,999.0,47042048.0,1805368.0,4020,10,0.0034219507794947626,1000,0.009368326030956208,"[4648.450064268726, 54.784497572840394, 63.973769644027904, 44.92767959682212, 8.43293169076251]",NN2,32,8,R,,,
CS,FM,-1,"[750, 56, 72, 48, 5]",0.003284764240153048,0.002016074080395668,0.00126085015975738,2.6032066284061245e-05,0.0012348180934733189,7.84e-06,2.152278079845318e-05,0.0039631053496511585,0.00059936073728,0.0015569782498325447,0.006140967117562157,0.00637693876,0.012517905877562158,637693876.0,116.0,23.0,500.0,749.0,49435904.0,1763504.0,3054,10,0.003276924240153048,750,0.008499696252382848,,NN2,32,8,R,2,6579,
CS,RRM,-1,"[1000, 56, 72, 48, 5]",0.0032951456584259203,0.002016074080395668,0.0012712315780302524,2.6416850439057842e-05,0.0012448147275911947,7.84e-06,2.1698170711256164e-05,0.005165299615460233,0.00060409536512,0.0015618990420938862,0.0073529921933853755,0.00637693876,0.013729930953385375,637693876.0,147.0,23.0,500.0,999.0,49822720.0,1325168.0,4490,2,0.0015407864049546832,1000,0.0005865471227768816,,NN2,32,8,R,2,6579,
CS,ORRM,32,"[750, 56, 72, 48, 5]",0.0032895372726824347,0.002016074080395668,0.0012656231922867668,2.6040345171450736e-05,0.0012395828471153162,7.84e-06,2.1604553702237264e-05,0.0039719633595990435,0.0006016575488,0.001559240667251474,0.006154466129352755,0.00637693876,0.012531404889352754,637693876.0,116.0,23.0,500.0,750.0,49623552.0,1325168.0,3342,4,0.0022415321321631737,838,0.004660954814923434,,NN2,32,8,R,,,
CS_Er,ORRM,-1,"[980, 56, 72, 48, 5]",0.0032900429794560813,0.002016074080395668,0.0012661288990604136,2.639054600090746e-05,0.001239738353059506,7.84e-06,2.161320454557621e-05,0.005069072051859415,0.00060173275136,0.0015594803722621825,0.0072518983800271735,0.00637693876,0.013628837140027173,637693876.0,145.0,23.0,500.0,980.0,49629696.0,1318632.0,4230,4,0.0022424128382516504,1000,0.00453526614575696,,NN2,32,8,R,,,
