net,mu,bwd,tree,B_e,alloc,T
NN6,8,R,1,316227766016.83795,"[667, 666, 667, 666, 667, 666, 667, 10]",0.0012209301286859099
NN6,8,R,1,421696503428.5823,"[667, 666, 667, 666, 667, 666, 1000, 10]",0.0011783303867096797
NN6,8,R,1,562341325190.3491,"[667, 500, 667, 500, 667, 666, 1000, 10]",0.0011444975778615453
NN6,8,R,1,749894209332.4558,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001049951420554242
NN6,8,R,1,1000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010204133537273284
NN6,8,R,1,1333521432163.324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.000998262928458951
NN6,8,R,1,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009816524528159433
NN6,8,R,1,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009691963533169942
NN6,8,R,1,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009598555964318633
NN6,8,R,1,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009528510169329214
NN6,8,R,1,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.000947598323327856
NN6,8,R,1,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009436593588100198
NN6,8,R,1,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009407055521273285
NN6,8,R,1,1e+18,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009318492182915525
NN6,8,R,1,435200000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001135351482668505
NN6,8,R,0,1000000000.0,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.024035913203703844
NN6,8,R,0,1333521432.163324,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.01924668743936917
NN6,8,R,0,1778279410.0389228,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.015655274771508798
NN6,8,R,0,2371373705.6616554,"[1000, 50, 59, 59, 68, 67, 68, 10]",0.012441099175459651
NN6,8,R,0,3162277660.1683793,"[1000, 50, 68, 67, 68, 67, 68, 10]",0.010250972481128419
NN6,8,R,0,4216965034.2858224,"[667, 100, 138, 125, 138, 125, 138, 10]",0.007118688427917
NN6,8,R,0,5623413251.903491,"[667, 100, 143, 143, 167, 167, 167, 10]",0.005797104179245436
NN6,8,R,0,7498942093.324558,"[667, 100, 167, 167, 236, 167, 211, 10]",0.004811576733460204
NN6,8,R,0,10000000000.0,"[512, 167, 236, 167, 236, 167, 236, 10]",0.0039047581440580827
NN6,8,R,0,13335214321.63324,"[512, 167, 236, 167, 236, 167, 308, 10]",0.003364961028010032
NN6,8,R,0,17782794100.38923,"[586, 168, 312, 168, 312, 168, 308, 10]",0.0029309606457707145
NN6,8,R,0,23713737056.61655,"[586, 168, 312, 168, 312, 168, 308, 10]",0.0026061243049984163
NN6,8,R,0,31622776601.683792,"[586, 170, 512, 170, 512, 170, 445, 10]",0.0023460741239088576
NN6,8,R,0,42169650342.85822,"[575, 250, 500, 250, 500, 250, 500, 10]",0.002073369054372197
NN6,8,R,0,56234132519.034904,"[575, 250, 500, 250, 500, 250, 500, 10]",0.0018785866390202636
NN6,8,R,0,74989420933.24557,"[575, 250, 500, 250, 500, 250, 500, 10]",0.0017325204336680591
NN6,8,R,0,100000000000.0,"[586, 334, 512, 334, 512, 334, 500, 10]",0.0016164991987326941
NN6,8,R,0,133352143216.3324,"[586, 334, 512, 334, 512, 334, 572, 10]",0.0015169611738334466
NN6,8,R,0,177827941003.89227,"[586, 334, 586, 334, 586, 334, 667, 10]",0.0014350582557685117
NN6,8,R,0,237137370566.16553,"[574, 501, 574, 501, 574, 501, 667, 10]",0.0013600285629950422
NN6,8,R,0,316227766016.83795,"[574, 501, 574, 501, 574, 501, 667, 10]",0.0013002060525351775
NN6,8,R,0,421696503428.5823,"[667, 501, 574, 501, 574, 501, 667, 10]",0.0012547163509766199
NN6,8,R,0,562341325190.3491,"[667, 666, 667, 666, 667, 666, 667, 10]",0.0012064940448723777
NN6,8,R,0,749894209332.4558,"[667, 666, 667, 666, 667, 666, 1000, 10]",0.0011691844167711128
NN6,8,R,0,1000000000000.0,"[667, 666, 667, 666, 667, 666, 1000, 10]",0.0011378261054459126
NN6,8,R,0,1333521432163.324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010501013753955381
NN6,8,R,0,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010205258039944778
NN6,8,R,0,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009983472542631241
NN6,8,R,0,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009817156882481902
NN6,8,R,0,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009692437732014607
NN6,8,R,0,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009598911563286319
NN6,8,R,0,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009528776830935926
NN6,8,R,0,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009476183201273285
NN6,8,R,0,1e+18,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0009318492874192325
NN6,8,R,0,435200000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0012941926591390931
NN6,8,T,1,1000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.018401882631862744
NN6,8,T,1,1333521432.163324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.014051114327877859
NN6,8,T,1,1778279410.0389228,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.010788498370572403
NN6,8,T,1,2371373705.6616554,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.008341881556913374
NN6,8,T,1,3162277660.1683793,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.006507177775895045
NN6,8,T,1,4216965034.2858224,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.005131344034669038
NN6,8,T,1,5623413251.903491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004099614279119446
NN6,8,T,1,7498942093.324558,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0033259261098368175
NN6,8,T,1,10000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.002745741831862745
NN6,8,T,1,13335214321.63324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0023106650014642566
NN6,8,T,1,17782794100.38923,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019844034057337106
NN6,8,T,1,23713737056.61655,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017397417243678079
NN6,8,T,1,31622776601.683792,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0015562713462659748
NN6,8,T,1,42169650342.85822,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0014186879721433741
NN6,8,T,1,56234132519.034904,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001315514996588415
NN6,8,T,1,74989420933.24557,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001238146179660152
NN6,8,T,1,100000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0011801277518627448
NN6,8,T,1,133352143216.3324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001136620068822896
NN6,8,T,1,177827941003.89227,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0011039939092498414
NN6,8,T,1,237137370566.16553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010795277411132511
NN6,8,T,1,316227766016.83795,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010611807033030678
NN6,8,T,1,421696503428.5823,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010474223658908078
NN6,8,T,1,562341325190.3491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010371050683353118
NN6,8,T,1,749894209332.4558,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010293681866424857
NN6,8,T,1,1000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001023566343862745
NN6,8,T,1,1333521432163.324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.00101921557555876
NN6,8,T,1,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010159529596014546
NN6,8,T,1,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010135063427877955
NN6,8,T,1,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010116716390067772
NN6,8,T,1,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001010295805265551
NN6,8,T,1,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010092640755100016
NN6,8,T,1,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010084903873407189
NN6,8,T,1,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010079102030627449
NN6,8,T,1,1e+18,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001006170649258457
NN6,8,T,1,435200000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010461423965686272
NN6,8,T,0,1000000000.0,"[51, 50, 50, 50, 50, 50, 50, 10]",0.023068587015073163
NN6,8,T,0,1333521432.163324,"[64, 50, 50, 50, 50, 50, 53, 10]",0.018768194145455025
NN6,8,T,0,1778279410.0389228,"[77, 59, 60, 59, 60, 59, 68, 10]",0.014837810374774218
NN6,8,T,0,2371373705.6616554,"[143, 91, 91, 91, 91, 91, 138, 10]",0.010978425070731376
NN6,8,T,0,3162277660.1683793,"[149, 91, 91, 91, 91, 91, 138, 10]",0.009092045641832778
NN6,8,T,0,4216965034.2858224,"[236, 167, 167, 167, 167, 167, 167, 10]",0.0065646887495749
NN6,8,T,0,5623413251.903491,"[236, 167, 167, 167, 167, 167, 236, 10]",0.005461152175391978
NN6,8,T,0,7498942093.324558,"[312, 167, 236, 167, 236, 167, 236, 10]",0.004599156103789507
NN6,8,T,0,10000000000.0,"[312, 167, 236, 167, 236, 167, 312, 10]",0.003933340949772312
NN6,8,T,0,13335214321.63324,"[512, 168, 312, 168, 312, 168, 312, 10]",0.0034191658560055174
NN6,8,T,0,17782794100.38923,"[512, 168, 312, 168, 312, 168, 364, 10]",0.0030076501393008523
NN6,8,T,0,23713737056.61655,"[512, 168, 312, 168, 312, 168, 445, 10]",0.0026948835496677097
NN6,8,T,0,31622776601.683792,"[500, 250, 500, 250, 500, 250, 500, 10]",0.0023997055256324306
NN6,8,T,0,42169650342.85822,"[500, 250, 500, 250, 500, 250, 500, 10]",0.0021541036530191198
NN6,8,T,0,56234132519.034904,"[500, 250, 500, 250, 500, 250, 500, 10]",0.00196992823094519
NN6,8,T,0,74989420933.24557,"[575, 250, 500, 250, 500, 250, 500, 10]",0.0018311689474963914
NN6,8,T,0,100000000000.0,"[586, 334, 586, 334, 586, 334, 512, 10]",0.0017122297772450997
NN6,8,T,0,133352143216.3324,"[586, 334, 586, 334, 586, 334, 512, 10]",0.0016141262010334837
NN6,8,T,0,177827941003.89227,"[667, 334, 586, 334, 586, 334, 586, 10]",0.001538623132156144
NN6,8,T,0,237137370566.16553,"[667, 503, 572, 502, 572, 502, 572, 10]",0.001463032126749416
NN6,8,T,0,316227766016.83795,"[667, 503, 572, 502, 572, 503, 667, 10]",0.0014002161168270423
NN6,8,T,0,421696503428.5823,"[667, 666, 667, 666, 667, 666, 667, 10]",0.001342603734964028
NN6,8,T,0,562341325190.3491,"[667, 666, 667, 666, 667, 666, 667, 10]",0.0012945984450590253
NN6,8,T,0,749894209332.4558,"[667, 666, 667, 666, 667, 666, 667, 10]",0.001258599556141938
NN6,8,T,0,1000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001162328071862745
NN6,8,T,0,1333521432163.324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0011232721918629253
NN6,8,T,0,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010939844136106773
NN6,8,T,0,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010720216782951035
NN6,8,T,0,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010555519502608534
NN6,8,T,0,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010432013965786886
NN6,8,T,0,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010339397878903838
NN6,8,T,0,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010269945611659206
NN6,8,T,0,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0010217863758627448
NN6,8,T,0,1e+18,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001006170788020185
NN6,8,T,0,435200000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0013649882789215683
NN6,16,R,1,1000000000.0,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.04730645220500529
NN6,16,R,1,1333521432.163324,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.03772902510965452
NN6,16,R,1,1778279410.0389228,"[1000, 50, 68, 67, 80, 77, 77, 10]",0.029116844014317907
NN6,16,R,1,2371373705.6616554,"[667, 100, 143, 143, 143, 143, 143, 10]",0.020763939957099183
NN6,16,R,1,3162277660.1683793,"[667, 100, 143, 143, 167, 167, 167, 10]",0.016548662849527378
NN6,16,R,1,4216965034.2858224,"[667, 100, 167, 167, 236, 167, 211, 10]",0.01331610796584287
NN6,16,R,1,5623413251.903491,"[586, 167, 236, 167, 236, 167, 236, 10]",0.010533654664393136
NN6,16,R,1,7498942093.324558,"[586, 168, 287, 167, 287, 167, 286, 10]",0.008699492172581386
NN6,16,R,1,10000000000.0,"[586, 169, 336, 169, 336, 169, 334, 10]",0.0072902522685408975
NN6,16,R,1,13335214321.63324,"[586, 170, 364, 169, 364, 169, 364, 10]",0.006211241211064746
NN6,16,R,1,17782794100.38923,"[572, 201, 447, 201, 447, 201, 445, 10]",0.005359255353230178
NN6,16,R,1,23713737056.61655,"[575, 250, 500, 250, 500, 250, 500, 10]",0.004672592711400416
NN6,16,R,1,31622776601.683792,"[575, 250, 575, 250, 575, 250, 572, 10]",0.004115723134863601
NN6,16,R,1,42169650342.85822,"[575, 250, 575, 250, 575, 250, 572, 10]",0.003690946210601988
NN6,16,R,1,56234132519.034904,"[586, 334, 586, 334, 586, 334, 572, 10]",0.0033340200001774623
NN6,16,R,1,74989420933.24557,"[574, 501, 574, 501, 574, 501, 572, 10]",0.0030383451176720843
NN6,16,R,1,100000000000.0,"[574, 501, 574, 501, 574, 501, 572, 10]",0.0027949395755764157
NN6,16,R,1,133352143216.3324,"[574, 501, 574, 501, 574, 501, 572, 10]",0.0026124111690394467
NN6,16,R,1,177827941003.89227,"[574, 501, 574, 501, 574, 501, 667, 10]",0.002474753992356148
NN6,16,R,1,237137370566.16553,"[574, 501, 574, 501, 574, 501, 667, 10]",0.002367654421490455
NN6,16,R,1,316227766016.83795,"[574, 501, 574, 501, 574, 501, 667, 10]",0.002287341073476281
NN6,16,R,1,421696503428.5823,"[575, 500, 575, 500, 574, 501, 667, 10]",0.002226930027198915
NN6,16,R,1,562341325190.3491,"[667, 500, 575, 500, 575, 500, 1000, 10]",0.002173636543700235
NN6,16,R,1,749894209332.4558,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001994346449662205
NN6,16,R,1,1000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019352703160083783
NN6,16,R,1,1333521432163.324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018909694654716232
NN6,16,R,1,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018577485141856081
NN6,16,R,1,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018328363151877097
NN6,16,R,1,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001814154801417448
NN6,16,R,1,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018001456424195641
NN6,16,R,1,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017896402552094333
NN6,16,R,1,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017817623261737608
NN6,16,R,1,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017758547128083782
NN6,16,R,1,1e+18,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017581420451368262
NN6,16,R,1,435200000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.002165146573890731
NN6,16,R,0,1000000000.0,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.04731054820500529
NN6,16,R,0,1333521432.163324,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.03773209667633595
NN6,16,R,0,1778279410.0389228,"[1000, 50, 50, 50, 50, 50, 50, 10]",0.030549271340615202
NN6,16,R,0,2371373705.6616554,"[1000, 50, 60, 59, 65, 63, 63, 10]",0.024349421328536354
NN6,16,R,0,3162277660.1683793,"[1000, 50, 68, 67, 68, 67, 68, 10]",0.019910458674946296
NN6,16,R,0,4216965034.2858224,"[667, 100, 143, 143, 143, 143, 143, 10]",0.01364343161942358
NN6,16,R,0,5623413251.903491,"[667, 100, 143, 143, 167, 167, 167, 10]",0.01122132765295629
NN6,16,R,0,7498942093.324558,"[667, 100, 167, 167, 214, 167, 211, 10]",0.009344786395447637
NN6,16,R,0,10000000000.0,"[586, 167, 236, 167, 236, 167, 236, 10]",0.00756222133935624
NN6,16,R,0,13335214321.63324,"[586, 167, 236, 167, 236, 167, 236, 10]",0.006484225524720324
NN6,16,R,0,17782794100.38923,"[586, 168, 287, 167, 287, 167, 286, 10]",0.005640066772065865
NN6,16,R,0,23713737056.61655,"[586, 169, 336, 169, 336, 169, 364, 10]",0.004979545627269667
NN6,16,R,0,31622776601.683792,"[586, 170, 364, 169, 364, 170, 445, 10]",0.0044688641556072705
NN6,16,R,0,42169650342.85822,"[572, 201, 447, 201, 447, 201, 445, 10]",0.004019692749333672
NN6,16,R,0,56234132519.034904,"[575, 250, 575, 250, 575, 250, 500, 10]",0.003636460964035596
NN6,16,R,0,74989420933.24557,"[575, 250, 575, 250, 575, 250, 572, 10]",0.0033316083748855343
NN6,16,R,0,100000000000.0,"[586, 334, 586, 334, 586, 334, 572, 10]",0.003079975152467663
NN6,16,R,0,133352143216.3324,"[586, 334, 586, 334, 586, 334, 572, 10]",0.002873711010101823
NN6,16,R,0,177827941003.89227,"[574, 501, 574, 501, 574, 501, 572, 10]",0.0026674377848524195
NN6,16,R,0,237137370566.16553,"[574, 501, 574, 501, 574, 501, 572, 10]",0.0025167983144960037
NN6,16,R,0,316227766016.83795,"[574, 501, 574, 501, 574, 501, 572, 10]",0.0024038346479788187
NN6,16,R,0,421696503428.5823,"[574, 501, 574, 501, 574, 501, 667, 10]",0.002315548437206911
NN6,16,R,0,562341325190.3491,"[574, 501, 574, 501, 574, 501, 667, 10]",0.0022482670975904834
NN6,16,R,0,749894209332.4558,"[575, 500, 575, 500, 574, 501, 667, 10]",0.0021976078184230063
NN6,16,R,0,1000000000000.0,"[667, 500, 575, 500, 574, 501, 1000, 10]",0.0021564104492789054
NN6,16,R,0,1333521432163.324,"[1000, 1000, 667, 500, 667, 666, 1000, 10]",0.0020744192401508095
NN6,16,R,0,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019354952165426768
NN6,16,R,0,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018911381170799695
NN6,16,R,0,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018578749850501016
NN6,16,R,0,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018329311549566427
NN6,16,R,0,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018142259212109851
NN6,16,R,0,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018001989747409065
NN6,16,R,0,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017896802488083783
NN6,16,R,0,1e+18,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0017581421833921863
NN6,16,R,0,435200000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0024828289268319075
NN6,16,T,1,1000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.03668585290686255
NN6,16,T,1,1333521432.163324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.02798431629889277
NN6,16,T,1,1778279410.0389228,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.02145908438428186
NN6,16,T,1,2371373705.6616554,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0165658507569638
NN6,16,T,1,3162277660.1683793,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.012896443194927144
NN6,16,T,1,4216965034.2858224,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.010144775712475131
NN6,16,T,1,5623413251.903491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.008081316201375947
NN6,16,T,1,7498942093.324558,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.00653393986281069
NN6,16,T,1,10000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.005373571306862545
NN6,16,T,1,13335214321.63324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004503417646065568
NN6,16,T,1,17782794100.38923,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.003850894454604476
NN6,16,T,1,23713737056.61655,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0033615710918726708
NN6,16,T,1,31622776601.683792,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.002994630335669005
NN6,16,T,1,42169650342.85822,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0027194635874238033
NN6,16,T,1,56234132519.034904,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0025131176363138853
NN6,16,T,1,74989420933.24557,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0023583800024573596
NN6,16,T,1,100000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.002242343146862545
NN6,16,T,1,133352143216.3324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0021553277807828475
NN6,16,T,1,177827941003.89227,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.002090075461636738
NN6,16,T,1,237137370566.16553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0020411431253635577
NN6,16,T,1,316227766016.83795,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.002004449049743191
NN6,16,T,1,421696503428.5823,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001976932374918671
NN6,16,T,1,562341325190.3491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001956297779807679
NN6,16,T,1,749894209332.4558,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019408240164220263
NN6,16,T,1,1000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001929220330862545
NN6,16,T,1,1333521432163.324,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019205187942545753
NN6,16,T,1,1778279410038.9229,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019139935623399642
NN6,16,T,1,2371373705661.6553,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019091003287126462
NN6,16,T,1,3162277660168.3794,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019054309211506096
NN6,16,T,1,4216965034285.8223,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019026792536681577
NN6,16,T,1,5623413251903.491,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019006157941570585
NN6,16,T,1,7498942093324.559,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0018990684178184932
NN6,16,T,1,10000000000000.0,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001897908049262545
